TV_ID	CREATIVE_ID	PREVIOUS_CONTENT_ID	NEXT_CONTENT_ID	PREVIOUS_NETWORK_ID	NEXT_NETWORK_ID	AUDIENCES	TIMESTAMP
74e38344	308122	EP013657560269	EP013657560269	NBC	NBC	ADB-3469623,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1480483527985
74e38344	301784	unknown	unknown	N/A	N/A	ADB-3469623,ADB-3469612,ADB-3469625,ADB-3469624,ADB-3469634,ADB-3469614	1480485517551
364356e3	308117	EP000000351289	EP000000351289	CBS	CBS	ADB-1788188,ADB-1788949	1480485517551
364356e3	308122	EP000000351291	EP000000351291	CBS	CBS	ADB-1788188,ADB-1788949	1480480517226
364356e3	308122	EP018338620039	EP018338620039	E!	E!	ADB-1788188,ADB-1788949	1480480517226
364356e3	301784	EP000031384605	EP000031384605	ABC	ABC	ADB-1788188,ADB-1788949	1480794321881
9446a415	301784	EP019229360048	EP019229360048	N/A	N/A	ADB-1788188,ADB-1788977	1480794321881
9446a415	301785	unknown	unknown	N/A	N/A	ADB-1788188,ADB-1788977	1478370027009
9446a415	301778	unknown	unknown	N/A	N/A	ADB-1788188,ADB-1788977	1478370027009
9446a415	308122	unknown	EP003670780115	N/A	CBS	ADB-1788188,ADB-1788977	1480483437848
9446a415	301785	EP019952930165	EP019952930165	CBS	CBS	ADB-1788188,ADB-1788977	1480483437848
9446a415	301778	EP021862160012	EP021862160012	N/A	N/A	ADB-1788188,ADB-1788977	1480992916305
9446a415	308122	unknown	unknown	N/A	N/A	ADB-1788188,ADB-1788977	1480992916305
9446a415	301785	EP019952930165	EP019952930165	CBS	CBS	ADB-1788188,ADB-1788977	1480002628995
f522f336	308122	EP017390480051	EP017390480051	Fox	Fox	ADB-1788188,ADB-3469623,ADB-3469634	1480002628995
f522f336	301784	EP005520800597	EP005520800597	Fox	Fox	ADB-1788188,ADB-3469623,ADB-3469634	1480130216799
f522f336	301784	EP005520800595	EP005520800595	Fox	Fox	ADB-1788188,ADB-3469623,ADB-3469634	1480130216799
f522f336	301783	EP015686040097	EP015686040097	CBS	CBS	ADB-1788188,ADB-3469623,ADB-3469634	1480797888765
f522f336	308117	EP017390480051	EP017390480051	Fox	Fox	ADB-1788188,ADB-3469623,ADB-3469634	1480797888765
f522f336	301783	unknown	unknown	N/A	N/A	ADB-1788188,ADB-3469623,ADB-3469634	1481597250884
f522f336	308117	unknown	unknown	N/A	N/A	ADB-1788188,ADB-3469623,ADB-3469634	1481597250884
